image_path,source,dish,label,all_labels,n_labels,group,split
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_77.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_7,val
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_78.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_7,val
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_79.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_7,val
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_80.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_81.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_82.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_83.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_84.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_85.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_86.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_87.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_88.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_89.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_8,test
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_90.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_91.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_92.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_93.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_94.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_95.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_96.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_97.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_98.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_99.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_9,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_100.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_10,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_101.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_10,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_102.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_10,train
MedGR Dataset/DatasetForAIDev/octopus in vinegar sauce/image_103.npy,medgr,octopus in vinegar sauce,octopus in vinegar sauce,octopus in vinegar sauce,1,medgr/octopus in vinegar sauce/bucket_10,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_0.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_1.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_2.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_3.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_4.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_5.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_6.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_7.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_8.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_9.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_0,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_10.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_11.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_12.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_13.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_14.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_15.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_16.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_17.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_18.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_19.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_1,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_20.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_21.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_22.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_23.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_24.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_25.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_26.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_27.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_28.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_29.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_2,val
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_30.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_31.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_32.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_33.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_34.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_35.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_36.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_37.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_38.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_39.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_3,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_40.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_41.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_42.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_43.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_44.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_45.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_46.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_47.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_48.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_49.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_4,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_50.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_51.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_52.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_53.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_54.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_55.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_56.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_57.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_58.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_59.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_5,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_60.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_61.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_62.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_63.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_64.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_65.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_66.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_67.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_68.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_69.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_6,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_70.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_71.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_72.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_73.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_74.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_75.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_76.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_77.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_78.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_79.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_7,train
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_90.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_9,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_91.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_9,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_92.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_9,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_93.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_9,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_94.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_9,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_95.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_9,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_96.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_9,test
MedGR Dataset/DatasetForAIDev/chocolate bundt cake/image_97.npy,medgr,chocolate bundt cake,chocolate bundt cake,chocolate bundt cake,1,medgr/chocolate bundt cake/bucket_9,test
